ra,dec,d
314.89938,53.51841,564.7757
314.45348,53.1117,574.8088
314.07376,52.69531,584.8841
313.75704,52.26961,595.0004
313.50005,51.83509,605.1574
313.29912,51.39222,615.3557
313.15068,50.9414,625.5968
313.05109,50.48328,635.8829
312.99646,50.01867,646.2171
312.98269,49.54834,656.6028
313.00559,49.07317,667.0444
313.06084,48.59457,677.5461
313.14399,48.11368,688.1126
313.25048,47.6322,698.7482
313.37543,47.15188,709.4571
313.51401,46.67468,720.2427
313.66125,46.20289,731.1076
313.81218,45.73884,742.0532
313.96136,45.28528,753.0798
314.10399,44.84483,764.1859
314.23473,44.42069,775.3685
314.34847,44.01581,786.6229
314.44017,43.63326,797.943
314.50499,43.2762,809.3211
314.53823,42.94772,820.7487
314.53546,42.65049,832.2167
314.49258,42.38727,843.7157
314.40604,42.16012,855.2373
314.27261,41.97079,866.7744
314.09031,41.82046,878.322
313.85733,41.70961,889.8778
313.57341,41.63771,901.4428
313.23933,41.60352,913.0214
312.85731,41.60452,924.6212
312.43138,41.63723,936.2526
311.96713,41.69712,947.9279
311.47276,41.77842,959.6599
310.95794,41.87432,971.4594
310.43497,41.97705,983.3348
309.91807,42.07815,995.2888
309.42293,42.16866,1007.3187
308.96672,42.23951,1019.4144
308.56665,42.28161,1031.5608
308.23974,42.28672,1043.7387
308.00061,42.24747,1055.9286
307.86057,42.15842,1068.1153
307.82632,42.01599,1080.2912
307.89816,41.81986,1092.46
308.06878,41.57285,1104.6376
308.32282,41.28233,1116.849
308.63659,40.95982,1129.1225
308.97907,40.62196,1141.4808
309.31304,40.28942,1153.9319
309.5984,39.98574,1166.4635
309.79533,39.73551,1179.0438
309.8679,39.56094,1191.6316
309.79041,39.47827,1204.1938
309.55167,39.49378,1216.7235
309.1608,39.60049,1229.2492
308.65152,39.77587,1241.8251
308.0845,39.98302,1254.5026
307.54302,40.17378,1267.2942
307.12256,40.29672,1280.1552
306.91053,40.30627,1293.0069
306.96034,40.17481,1305.7971
307.26514,39.90488,1318.5556
307.74346,39.53749,1331.3831
308.24547,39.15406,1344.3553
308.58732,38.86061,1357.4243
308.60929,38.75357,1370.4518
308.24608,38.87178,1383.3868
307.58897,39.15688,1396.3683
306.90178,39.4538,1409.5317
306.5371,39.56981,1422.7523
306.7308,39.38034,1435.8403
307.3762,38.93911,1448.9493
307.98664,38.51161,1462.2773
307.99566,38.42799,1475.5549
307.27361,38.76289,1488.7281
113.4221,-5.93791,1371.0793
113.48465,-5.9322,1365.7407
113.54696,-5.92581,1360.381
113.60897,-5.91867,1355.0002
113.67064,-5.9109,1349.5982
113.73189,-5.90233,1344.1748
113.79276,-5.89305,1338.73
113.85315,-5.88311,1333.2636
113.91307,-5.8725,1327.7754
113.97253,-5.86124,1322.2653
114.03137,-5.84927,1316.7332
114.0897,-5.83656,1311.1789
114.14738,-5.82327,1305.6022
114.20445,-5.80929,1300.003
114.26078,-5.79479,1294.3811
114.31637,-5.77956,1288.7363
114.37117,-5.76372,1283.0685
114.4252,-5.74727,1277.3776
114.47826,-5.73032,1271.6631
114.53048,-5.71269,1265.9252
114.58166,-5.69459,1260.1633
114.63192,-5.67586,1254.3774
114.68099,-5.65662,1248.5674
114.72888,-5.6369,1242.7329
114.77568,-5.61663,1236.8737
114.8212,-5.59591,1230.9897
114.8654,-5.57466,1225.0806
114.90823,-5.55301,1219.1462
114.94958,-5.53093,1213.1863
114.98947,-5.5085,1207.2005
115.02764,-5.48564,1201.1887
115.06432,-5.46235,1195.1507
115.09919,-5.43868,1189.0862
115.13222,-5.41476,1182.9949
115.16344,-5.39047,1176.8766
115.19267,-5.3659,1170.7311
115.21983,-5.3411,1164.5582
115.24501,-5.31602,1158.3576
115.26781,-5.29076,1152.1291
115.28841,-5.26523,1145.8724
115.30662,-5.23953,1139.5872
115.32241,-5.21378,1133.2735
115.33555,-5.18778,1126.9309
115.34613,-5.16171,1120.5593
115.35385,-5.13561,1114.1585
115.35882,-5.1093,1107.7282
115.3608,-5.08315,1101.2682
115.35973,-5.05686,1094.7786
115.35557,-5.03055,1088.259
115.34806,-5.00436,1081.7093
115.33737,-4.9782,1075.1294
115.32305,-4.9521,1068.5192
115.30529,-4.92616,1061.8786
115.28378,-4.90023,1055.2075
115.25851,-4.87452,1048.506
115.22944,-4.84895,1041.7738
115.19626,-4.82357,1035.011
115.15906,-4.79832,1028.2178
115.11752,-4.77328,1021.394
115.07178,-4.74846,1014.5399
115.02153,-4.72393,1007.6554
114.96673,-4.6996,1000.7407
114.90727,-4.6755,993.796
114.843,-4.65173,986.8215
114.77385,-4.6282,979.8174
114.6997,-4.60487,972.7839
114.62037,-4.58182,965.7214
114.5359,-4.55914,958.6301
114.44606,-4.53661,951.5106
114.35069,-4.51432,944.3632
114.24981,-4.49235,937.1882
114.14326,-4.47057,929.9862
114.03086,-4.44906,922.7578
113.91264,-4.42769,915.5034
113.78838,-4.40645,908.2238
113.65799,-4.38538,900.9195
113.52139,-4.36453,893.5911
113.37842,-4.34362,886.2394
113.2292,-4.32282,878.8652
113.0733,-4.302,871.4692
112.91082,-4.2811,864.0524
112.74162,-4.26007,856.6154
112.56561,-4.23896,849.1591
112.3827,-4.21757,841.6847
112.19279,-4.19594,834.193
111.99572,-4.17394,826.6849
111.79151,-4.15141,819.1615
111.58008,-4.12839,811.6238
111.36125,-4.10475,804.0729
111.13502,-4.08047,796.5099
110.90116,-4.05532,788.9358
110.65985,-4.0292,781.3519
110.41077,-4.00214,773.7592
110.15388,-3.97384,766.1589
109.88931,-3.9443,758.5523
109.6167,-3.91328,750.9403
109.33614,-3.8807,743.3244
109.04759,-3.84647,735.7057
108.75083,-3.81036,728.0852
108.44593,-3.77209,720.4644
108.13268,-3.73165,712.8445
107.81113,-3.68891,705.2266
107.48119,-3.64346,697.612
107.14276,-3.59533,690.0018
106.79576,-3.54412,682.3974
106.44015,-3.48974,674.7999
106.07589,-3.43187,667.2105
105.7028,-3.37039,659.6305
105.32088,-3.30484,652.061
104.93005,-3.23527,644.5032
104.53027,-3.16116,636.9583
104.12131,-3.0823,629.4277
103.70328,-2.99841,621.9123
103.27599,-2.90918,614.4134
102.83942,-2.81429,606.932
102.39337,-2.71342,599.4697
101.93783,-2.60629,592.0273
101.47264,-2.49242,584.6061
100.99774,-2.37147,577.2073
100.51302,-2.24307,569.8321
100.01828,-2.10682,562.4817
99.51351,-1.96233,555.1573
98.99852,-1.8091,547.8602
98.47319,-1.6467,540.5916
97.93742,-1.47458,533.3528
97.39096,-1.29241,526.1451
96.83364,-1.09947,518.9699
96.26533,-0.89548,511.8286
95.68588,-0.67964,504.7227
95.09509,-0.4515,497.6535
94.49268,-0.21034,490.6228
93.87846,0.04438,483.6322
93.25221,0.31327,476.6832
92.61366,0.59714,469.7779
91.9625,0.89663,462.9181
91.29857,1.21248,456.1056
90.62143,1.54545,449.3429
89.93079,1.8964,442.632
89.22638,2.26604,435.9754
88.50771,2.65542,429.3756
87.77443,3.0652,422.8353
87.02612,3.49652,416.3576
86.26235,3.95018,409.9454
85.4827,4.42721,403.6022
84.68654,4.9285,397.3313
83.87337,5.45532,391.1367
83.04262,6.00848,385.0225
82.1937,6.5892,378.993
81.32594,7.19843,373.0528
80.43856,7.83742,367.2069
79.5309,8.50716,361.4606
78.60206,9.20874,355.8197
77.65127,9.94326,350.2902
76.67746,10.71177,344.8786
75.67988,11.51519,339.5916
74.65735,12.35453,334.4367
73.60882,13.23068,329.4213
72.53297,14.14435,324.554
71.42861,15.09626,319.8432
70.29447,16.08681,315.298
69.12903,17.1164,310.9278
67.93077,18.18511,306.7425
66.69806,19.29284,302.7526
65.42917,20.43928,298.9686
64.12245,21.62364,295.4016
62.77586,22.84494,292.0628
61.38735,24.10172,288.9636
59.95498,25.39225,286.1156
58.47647,26.71411,283.5305
56.94954,28.06461,281.2196
55.37192,29.44078,279.1944
53.74121,30.83867,277.4658
52.05498,32.25426,276.0444
50.31093,33.68277,274.9403
48.50661,35.11922,274.1626
46.63968,36.55816,273.7199
44.70831,37.99369,273.6197
42.7104,39.41972,273.8683
40.64439,40.83003,274.4712
38.50903,42.21815,275.4325
36.30364,43.57756,276.7549
34.02811,44.90201,278.4399
31.68279,46.18522,280.4876
29.26934,47.42148,282.8972
26.79006,48.60522,285.6662
24.24832,49.73139,288.7911
21.64864,50.79557,292.2673
18.99665,51.79402,296.089
16.29956,52.72352,300.2498
13.56511,53.58172,304.7422
10.80275,54.3669,309.5581
8.02239,55.07833,314.6887
5.23517,55.71579,320.1247
2.45241,56.27998,325.8565
359.6859,56.77202,331.8739
356.94745,57.19386,338.1667
354.24828,57.54799,344.7244
351.59953,57.83707,351.5363
349.01117,58.0645,358.5916
346.49275,58.23367,365.8798
344.05192,58.34828,373.3899
341.69601,58.4119,381.1112
339.43059,58.42837,389.0333
337.26027,58.40138,397.1452
335.18848,58.33437,405.4368
333.2177,58.23087,413.8975
331.34925,58.09392,422.5175
329.58379,57.9267,431.2864
327.92133,57.73185,440.1947
326.36106,57.512,449.2327
324.90173,57.26923,458.391
323.54186,57.00568,467.6608
322.27909,56.7232,477.0333
321.11141,56.42326,486.5001
320.03651,56.10745,496.0536
319.0516,55.77679,505.6859
318.15395,55.43242,515.3904
317.34072,55.07526,525.1606
316.60901,54.70601,534.9906
315.9559,54.32533,544.8755
315.37821,53.93382,554.811
314.87288,53.53199,564.7934
314.43688,53.1202,574.82
314.06658,52.69899,584.8889
313.75904,52.26859,594.9991
313.51061,51.82965,605.1503
313.31774,51.38258,615.3435
313.17684,50.92775,625.5802
313.08403,50.46596,635.8627
313.03545,49.99797,646.1943
313.02711,49.52451,656.5785
313.05462,49.04658,667.0194
313.11378,48.56552,677.5216
313.19994,48.08261,688.0896
313.30869,47.59947,698.7276
313.43505,47.11793,709.4397
313.57435,46.63987,720.2292
313.72141,46.16774,731.0983
313.87131,45.70387,742.0486
314.01895,45.25081,753.0797
314.15901,44.81153,764.1901
314.28663,44.38896,775.3765
314.39668,43.98605,786.6341
314.48395,43.606,797.9564
314.5439,43.25179,809.3358
314.57176,42.92658,820.7635
314.56317,42.63293,832.2304
314.51423,42.37351,843.7274
314.42139,42.15036,855.2461
314.28151,41.96514,866.7797
314.09266,41.81897,878.3234
313.85334,41.71213,889.8754
313.56327,41.64408,901.4371
313.22341,41.61344,913.013
312.83617,41.61757,924.6113
312.40558,41.65299,936.2425
311.93765,41.7149,947.9187
311.44058,41.79757,959.6528
310.92418,41.89413,971.4554
310.40089,41.99677,983.3342
309.88507,42.09699,995.2917
309.39231,42.18591,1007.3243
308.93994,42.25441,1019.4217
308.54507,42.29349,1031.5684
308.2243,42.29516,1043.7451
307.99201,42.25215,1055.9325
307.85938,42.15907,1068.1159
307.83229,42.01274,1080.2885
307.91093,41.81289,1092.4547
308.08718,41.56271,1104.6314
308.34549,41.26971,1116.8435
308.66152,40.94577,1129.1195
309.00412,40.60765,1141.4811
309.33601,40.27612,1153.9353
309.61718,39.97475,1166.4686
309.80792,39.72809,1179.0485
309.87314,39.55784,1191.6338
309.78773,39.47985,1204.1927
309.54147,39.49978,1216.7197
309.14444,39.61001,1229.2448
308.6315,39.78736,1241.8227
308.06411,39.99453,1254.5037
307.52587,40.18331,1267.2979
307.11213,40.30245,1280.1587
306.90915,40.30703,1293.0074
306.9682,40.17049,1305.7943
307.28035,39.89644,1318.5522
307.76147,39.52734,1331.3825
308.26092,39.1452,1344.3581
308.59515,38.85607,1357.427
308.60662,38.75512,1370.4508
308.234,38.87874,1383.3837
307.5727,39.16606,1396.3681
306.88946,39.46062,1409.5345
306.53573,39.57057,1422.7528
306.74133,39.37453,1435.8375
307.39119,38.93066,1448.9496
307.99468,38.50699,1462.2797
307.9899,38.43131,1475.553
307.25947,38.77085,1488.7276
113.39846,-5.95055,1371.0055
113.46004,-5.94536,1365.6632
113.52128,-5.93955,1360.2999
113.58223,-5.93298,1354.9153
113.64276,-5.92583,1349.5094
113.70286,-5.91788,1344.0821
113.76258,-5.90923,1338.6331
113.82183,-5.89991,1333.1625
113.88051,-5.88997,1327.67
113.93873,-5.87937,1322.1555
113.99643,-5.86803,1316.6189
114.05343,-5.85603,1311.0599
114.10978,-5.84347,1305.4785
114.16553,-5.8302,1299.8746
114.22054,-5.81642,1294.2477
114.27472,-5.80195,1288.5979
114.32812,-5.78688,1282.925
114.38064,-5.77125,1277.2288
114.43229,-5.75507,1271.5089
114.48302,-5.73824,1265.7655
114.5327,-5.72096,1259.9981
114.58128,-5.70313,1254.2066
114.62877,-5.68476,1248.3908
114.67516,-5.66585,1242.5505
114.72028,-5.64649,1236.6854
114.76404,-5.62673,1230.7954
114.80656,-5.60639,1224.8802
114.84764,-5.5857,1218.9396
114.88722,-5.56458,1212.9734
114.92526,-5.54315,1206.9813
114.96167,-5.52125,1200.9631
114.99641,-5.49901,1194.9187
115.02935,-5.47639,1188.8476
115.06052,-5.45348,1182.7498
115.08971,-5.43029,1176.6249
115.11692,-5.40682,1170.4727
115.14214,-5.38307,1164.2932
115.16512,-5.35918,1158.0858
115.18589,-5.33502,1151.8506
115.20437,-5.31063,1145.5872
115.22038,-5.28612,1139.2954
115.23397,-5.26156,1132.9749
115.2449,-5.23676,1126.6257
115.25319,-5.21192,1120.2475
115.25861,-5.18705,1113.8401
115.26121,-5.16203,1107.4033
115.26089,-5.13712,1100.9369
115.25744,-5.1121,1094.4409
115.25081,-5.08711,1087.9151
115.24091,-5.06221,1081.3592
115.22766,-5.03742,1074.7734
115.21087,-5.01264,1068.1573
115.19055,-4.98807,1061.511
115.16639,-4.96355,1054.8344
115.13855,-4.93921,1048.1274
115.10683,-4.91505,1041.3901
115.071,-4.89107,1034.6225
115.03114,-4.86724,1027.8246
114.98686,-4.84365,1020.9964
114.93837,-4.82028,1014.1381
114.88538,-4.7972,1007.2497
114.82782,-4.77431,1000.3315
114.76553,-4.7517,993.3835
114.69842,-4.72942,986.4061
114.62652,-4.70732,979.3995
114.54944,-4.68552,972.3639
114.46726,-4.66395,965.2996
114.37986,-4.64279,958.207
114.28709,-4.62178,951.0866
114.18887,-4.60096,943.9387
114.08506,-4.5805,936.7637
113.97556,-4.56022,929.5622
113.86022,-4.54022,922.3347
113.73905,-4.52034,915.0818
113.61176,-4.50065,907.8041
113.47842,-4.48107,900.5023
113.33895,-4.46166,893.177
113.19304,-4.44223,885.8289
113.04077,-4.42296,878.4588
112.882,-4.40356,871.0676
112.71656,-4.38414,863.656
112.5444,-4.36458,856.2249
112.36552,-4.34488,848.7751
112.17964,-4.32495,841.3077
111.98686,-4.30472,833.8236
111.78699,-4.28407,826.3238
111.57999,-4.26289,818.8092
111.36568,-4.24127,811.2809
111.14414,-4.21892,803.74
110.9151,-4.19598,796.1875
110.67862,-4.17207,788.6246
110.43459,-4.14723,781.0524
110.18297,-4.12136,773.472
109.92354,-4.09423,765.8845
109.65642,-4.06588,758.2911
109.38136,-4.03598,750.693
109.09835,-4.00452,743.0914
108.80743,-3.97137,735.4875
108.50848,-3.93624,727.8823
108.2013,-3.89899,720.2772
107.88586,-3.85954,712.6734
107.5623,-3.81768,705.072
107.23034,-3.77311,697.4742
106.89008,-3.72577,689.8812
106.54125,-3.67535,682.2942
106.1839,-3.62172,674.7144
105.81799,-3.56456,667.143
105.44343,-3.50368,659.5811
105.06004,-3.43875,652.03
104.66793,-3.36971,644.4906
104.26695,-3.29609,636.9643
103.85698,-3.21763,629.4522
103.43803,-3.13411,621.9554
103.00984,-3.04524,614.4751
102.57253,-2.95065,607.0123
102.12595,-2.84999,599.5684
101.67004,-2.74298,592.1442
101.20459,-2.62922,584.7412
100.72961,-2.50828,577.3602
100.24492,-2.37987,570.0025
99.75038,-2.24354,562.6694
99.246,-2.0989,555.3619
98.7316,-1.94543,548.0812
98.20704,-1.78274,540.8287
97.67204,-1.61035,533.6053
97.12674,-1.42774,526.4126
96.57066,-1.23435,519.2518
96.00388,-1.0298,512.1243
95.42616,-0.81334,505.0314
94.83718,-0.58457,497.9746
94.23687,-0.34266,490.9555
93.62495,-0.08715,483.9758
93.00118,0.1826,477.0368
92.3654,0.46742,470.1406
91.71728,0.76797,463.289
91.0565,1.08488,456.4838
90.38279,1.41902,449.7274
89.69585,1.77122,443.0218
88.99533,2.14218,436.3695
88.28083,2.53298,429.7729
87.55201,2.94427,423.2346
86.80834,3.37717,416.7578
86.04948,3.83251,410.3454
85.27502,4.31133,404.0008
84.48432,4.81452,397.7274
83.67678,5.34331,391.5289
82.85203,5.89862,385.4097
82.00928,6.48156,379.3739
81.14804,7.0932,373.4262
80.26736,7.7347,367.5716
79.36674,8.40716,361.8154
78.44511,9.11157,356.1633
77.50186,9.84915,350.6214
76.53583,10.62093,345.1962
75.54628,11.42783,339.8945
74.532,12.27089,334.7237
73.49187,13.15095,329.6915
72.42471,14.06888,324.8062
71.32918,15.02529,320.0765
70.20407,16.02066,315.5115
69.04784,17.05543,311.1207
67.85896,18.1297,306.9141
66.6357,19.24335,302.9022
65.37642,20.39616,299.0959
64.07926,21.58723,295.5061
62.74225,22.8157,292.1443
61.3634,24.08018,289.0219
59.94049,25.37875,286.1509
58.47138,26.70919,283.5429
56.95366,28.06874,281.2097
55.38488,29.45428,279.1627
53.76274,30.86204,277.413
52.08462,32.28784,275.9715
50.34815,33.72689,274.8484
48.55082,35.1742,274.053
46.69023,36.6243,273.594
44.76425,38.07102,273.4791
42.77079,39.50831,273.7147
40.70806,40.92971,274.3065
38.57481,42.32881,275.2585
36.37026,43.69904,276.5736
34.09407,45.03379,278.2533
31.74664,46.327,280.2977
29.32937,47.57243,282.706
26.84466,48.7647,285.4756
24.2958,49.8985,288.603
21.68737,50.96946,292.0835
19.02503,51.97357,295.9111
16.31614,52.90765,300.0794
13.56864,53.76941,304.5806
10.79217,54.5569,309.4066
7.9969,55.26957,314.5484
5.1943,55.90701,319.9964
2.39603,56.47003,325.7408
359.61416,56.95997,331.7714
356.86085,57.37873,338.0777
354.14771,57.72875,344.6491
351.48605,58.01303,351.4747
348.88617,58.23488,358.5436
346.35782,58.39783,365.8449
343.9088,58.50565,373.3677
341.54634,58.56227,381.1011
339.27629,58.5713,389.0344
337.10314,58.53669,397.1568
335.0303,58.4619,405.4579
333.06009,58.3506,413.9271
331.19376,58.20587,422.5544
329.43201,58.03083,431.3295
327.77452,57.82828,440.2427
326.22036,57.60087,449.2845
324.76818,57.35069,458.4453
323.41628,57.07993,467.7164
322.1623,56.79038,477.089
321.00403,56.48356,486.5548
319.93904,56.16104,496.1061
318.96424,55.82397,505.7354
318.07704,55.47333,515.4359
317.27442,55.11008,525.2012
316.5533,54.73499,535.0258
315.9107,54.34867,544.9048
315.34339,53.9517,554.834
314.84828,53.54459,564.8099
314.42204,53.12779,574.83
314.06129,52.7017,584.8925
313.7628,52.26666,594.9965
313.52279,51.82337,605.1422
313.33795,51.3721,615.3303
313.20445,50.91333,625.5628
313.11828,50.44792,635.8418
313.07572,49.97656,646.171
313.07268,49.50003,656.5537
313.10465,49.01941,666.9942
313.16759,48.53594,677.4971
313.25663,48.05106,688.0668
313.36751,47.56632,698.7074
313.49528,47.08355,709.4227
313.63495,46.60483,720.2162
313.78172,46.13243,731.0898
313.93058,45.66875,742.0446
314.07636,45.21639,753.0803
314.21397,44.7782,764.1949
314.33836,44.35727,775.3852
314.44442,43.95652,786.6457
314.52727,43.57899,797.9702
314.58227,43.2277,809.3505
314.60465,42.90581,820.7782
314.59025,42.61577,832.244
314.53516,42.3602,843.7388
314.43593,42.14111,855.2545
314.28958,41.96,866.7845
314.0943,41.81793,878.3244
313.84864,41.7151,889.8727
313.55241,41.65089,901.4311
313.20686,41.62375,913.0045
312.81439,41.631,924.6013
312.37935,41.66899,936.2323
311.90783,41.73287,947.9096
311.40807,41.8169,959.646
310.89031,41.914,971.4516
310.3669,42.01642,983.334
309.85215,42.11576,995.2948
309.362,42.20296,1007.3302
308.91358,42.26906,1019.4292
308.52381,42.30519,1031.5761
308.20929,42.30336,1043.7514
307.98395,42.25653,1055.9362
307.85861,42.15949,1068.1162
307.83881,42.0092,1080.2855
307.92413,41.80567,1092.4494
308.10602,41.55233,1104.6251
308.36836,41.25696,1116.8382
308.68655,40.93164,1129.1167
309.02916,40.59333,1141.4817
309.35888,40.26289,1153.9389
309.63553,39.96401,1166.4738
309.8202,39.72085,1179.0531
309.87808,39.55491,1191.6359
309.78475,39.48162,1204.1914
309.53095,39.50596,1216.7157
309.12786,39.61965,1229.2404
308.61136,39.7989,1241.8204
308.04372,40.00603,1254.5049
307.50893,40.19272,1267.3016
307.10202,40.308,1280.1621
306.90808,40.30761,1293.0078
306.9765,40.16594,1305.7914
307.29567,39.88795,1318.5488
307.77957,39.51713,1331.3821
308.27626,39.13639,1344.361
308.60266,38.85171,1357.4295
308.60364,38.75686,1370.4496
308.2216,38.88587,1383.3807
307.55633,39.1753,1396.368
306.87735,39.46731,1409.5374
306.53467,39.57115,1422.7532
306.75196,39.36866,1435.8348
307.40618,38.92221,1448.95
308.0024,38.50254,1462.282
307.98383,38.4348,1475.5511
307.24544,38.77876,1488.7273
113.37304,-5.96414,1370.9265
113.43356,-5.95953,1365.5806
113.49375,-5.95429,1360.2135
113.55355,-5.94833,1354.8251
113.61302,-5.94176,1349.4152
113.67206,-5.93439,1343.9839
113.73054,-5.9264,1338.5308
113.78864,-5.9177,1333.056
113.84609,-5.90843,1327.5592
113.90307,-5.8985,1322.0402
113.95945,-5.88788,1316.499
114.01521,-5.87655,1310.9354
114.07024,-5.8647,1305.3493
114.12467,-5.85216,1299.7405
114.17827,-5.83914,1294.1086
114.23104,-5.82544,1288.4538
114.28302,-5.81113,1282.7757
114.33413,-5.79627,1277.0743
114.38428,-5.7809,1271.3491
114.43342,-5.76493,1265.6002
114.48161,-5.74847,1259.8273
114.5286,-5.7315,1254.0301
114.5745,-5.714,1248.2086
114.61922,-5.69599,1242.3625
114.66266,-5.67754,1236.4915
114.70484,-5.65865,1230.5955
114.74551,-5.63931,1224.6742
114.78483,-5.61958,1218.7275
114.82264,-5.59941,1212.7551
114.85893,-5.57894,1206.7568
114.89349,-5.55804,1200.7323
114.92629,-5.53685,1194.6814
114.95737,-5.51524,1188.6039
114.98652,-5.49343,1182.4996
115.01377,-5.47129,1176.3683
115.03895,-5.44892,1170.2096
115.06206,-5.42631,1164.0235
115.08301,-5.40352,1157.8095
115.10167,-5.3805,1151.5677
115.11803,-5.35726,1145.2978
115.13183,-5.33394,1138.9994
115.14322,-5.31057,1132.6724
115.15186,-5.287,1126.3167
115.15785,-5.2634,1119.932
115.16107,-5.23972,1113.5182
115.16128,-5.21598,1107.0751
115.15859,-5.19235,1100.6025
115.15275,-5.16861,1094.1004
115.14365,-5.14495,1087.5685
115.13128,-5.12137,1081.0068
